flt_id,日期,航司,航班号,计划起飞,实际起飞,计划降落,实际降落,实际上轮档,计划始发站,实际始发站,计划到达站,实际到达站,month_of_year,week_of_year,day_of_week,day_of_year,minutes_of_day,计划飞行时长,实际飞行时长,实际滑行时长,实际上轮档时长,机型
437533121,2024/4/26 0:00,MU,2082,2024/4/26 1:05,2024/4/26 1:14,2024/4/26 6:20,2024/4/26 5:33,2024/4/26 5:46,HKT,HKT,XIY,XIY,4,17,5,117,380,315,259,13,272,32L
437348974,2024/4/26 0:00,MU,2270,2024/4/26 12:45,2024/4/26 14:09,2024/4/26 15:30,2024/4/26 16:31,2024/4/26 16:49,SZX,SZX,XIY,XIY,4,17,5,117,930,165,142,18,160,321
437143323,2024/4/26 0:00,MU,2298,2024/4/26 16:45,2024/4/26 16:59,2024/4/26 19:10,2024/4/26 19:02,2024/4/26 19:08,DLC,DLC,XIY,XIY,4,17,5,117,1150,145,123,6,129,32L
437032230,2024/4/26 0:00,MU,5225,2024/4/26 16:45,2024/4/26 17:00,2024/4/26 19:50,2024/4/26 19:16,2024/4/26 19:26,XMN,XMN,XIY,XIY,4,17,5,117,1190,185,136,10,146,320
437399485,2024/4/26 0:00,MU,2335,2024/4/26 6:45,2024/4/26 6:51,2024/4/26 9:30,2024/4/26 8:59,2024/4/26 9:12,PVG,PVG,XIY,XIY,4,17,5,117,570,165,128,13,141,32L
436981432,2024/4/26 0:00,MU,2138,2024/4/26 16:35,2024/4/26 16:44,2024/4/26 19:15,2024/4/26 19:09,2024/4/26 19:17,FOC,FOC,XIY,XIY,4,17,5,117,1155,160,145,8,153,319
437380104,2024/4/26 0:00,MU,9960,2024/4/26 17:35,2024/4/26 18:20,2024/4/26 19:00,2024/4/26 19:32,2024/4/26 19:45,XNN,XNN,XIY,XIY,4,17,5,117,1140,85,72,13,85,319
437419925,2024/4/26 0:00,MU,2278,2024/4/26 18:15,2024/4/26 18:55,2024/4/26 20:15,2024/4/26 20:43,2024/4/26 20:56,TSN,TSN,XIY,XIY,4,17,5,117,1215,120,108,13,121,320
437552393,2024/4/26 0:00,MU,2114,2024/4/26 16:00,2024/4/26 16:34,2024/4/26 18:10,2024/4/26 18:14,2024/4/26 18:20,PKX,PKX,XIY,XIY,4,17,5,117,1090,130,100,6,106,325
437126176,2024/4/26 0:00,MU,5022,2024/4/26 16:00,2024/4/26 17:19,2024/4/26 18:15,2024/4/26 19:13,2024/4/26 19:20,TAO,TAO,XIY,XIY,4,17,5,117,1095,135,114,7,121,320
437576182,2024/4/26 0:00,MU,5725,2024/4/26 17:40,2024/4/26 18:14,2024/4/26 19:55,2024/4/26 20:17,2024/4/26 20:27,DLU,DLU,XIY,XIY,4,17,5,117,1195,135,123,10,133,737
437405300,2024/4/26 0:00,MU,2709,2024/4/26 17:05,2024/4/26 18:42,2024/4/26 19:20,2024/4/26 20:35,2024/4/26 20:45,WUX,WUX,XIY,XIY,4,17,5,117,1160,135,113,10,123,320
436958701,2024/4/26 0:00,MU,2426,2024/4/26 6:40,2024/4/26 6:46,2024/4/26 7:55,2024/4/26 7:46,2024/4/26 8:00,DSN,DSN,XIY,XIY,4,17,5,117,475,75,60,14,74,319
437151116,2024/4/26 0:00,MU,5551,2024/4/26 7:00,2024/4/26 7:05,2024/4/26 8:50,2024/4/26 8:34,2024/4/26 8:48,KHN,KHN,XIY,XIY,4,17,5,117,530,110,89,14,103,320
437252708,2024/4/26 0:00,MU,2301,2024/4/26 7:00,2024/4/26 6:59,2024/4/26 8:20,2024/4/26 7:51,2024/4/26 8:01,INC,INC,XIY,XIY,4,17,5,117,500,80,52,10,62,32L
437539246,2024/4/26 0:00,MU,2155,2024/4/26 6:55,2024/4/26 7:01,2024/4/26 7:55,2024/4/26 7:49,2024/4/26 7:55,UYN,UYN,XIY,XIY,4,17,5,117,475,60,48,6,54,320
437573380,2024/4/26 0:00,MU,2158,2024/4/26 14:25,2024/4/26 14:36,2024/4/26 17:05,2024/4/26 16:34,2024/4/26 16:49,SHA,SHA,XIY,XIY,4,17,5,117,1025,160,118,15,133,32L
437149014,2024/4/26 0:00,MU,9932,2024/4/26 7:20,2024/4/26 7:16,2024/4/26 11:30,2024/4/26 11:00,2024/4/26 11:15,KHG,KHG,XIY,XIY,4,17,5,117,690,250,224,15,239,319
437321834,2024/4/26 0:00,MU,2378,2024/4/26 21:35,2024/4/26 21:39,2024/4/27 1:15,2024/4/27 0:56,2024/4/27 1:11,AAT,AAT,XIY,XIY,4,17,6,118,75,220,197,15,212,319
437550736,2024/4/26 0:00,MU,2795,2024/4/26 7:35,2024/4/26 8:00,2024/4/26 9:40,2024/4/26 9:43,2024/4/26 9:57,NKG,NKG,XIY,XIY,4,17,5,117,580,125,103,14,117,32L
437145807,2024/4/26 0:00,MU,2322,2024/4/26 20:05,2024/4/26 20:14,2024/4/26 23:25,2024/4/26 23:13,2024/4/26 23:27,KRY,KRY,XIY,XIY,4,17,5,117,1405,200,179,14,193,319
437496179,2024/4/26 0:00,MU,2208,2024/4/26 18:20,2024/4/26 18:57,2024/4/26 20:30,2024/4/26 20:46,2024/4/26 21:00,KMG,KMG,XIY,XIY,4,17,5,117,1230,130,109,14,123,32L
437408221,2024/4/26 0:00,MU,5677,2024/4/26 6:15,2024/4/26 6:16,2024/4/26 8:35,2024/4/26 8:04,2024/4/26 8:16,HGH,HGH,XIY,XIY,4,17,5,117,515,140,108,12,120,320
437330152,2024/4/26 0:00,MU,2213,2024/4/26 7:25,2024/4/26 7:19,2024/4/26 8:30,2024/4/26 8:09,2024/4/26 8:14,UYN,UYN,XIY,XIY,4,17,5,117,510,65,50,5,55,319
437480736,2024/4/26 0:00,MU,2106,2024/4/26 10:00,2024/4/26 10:07,2024/4/26 12:00,2024/4/26 11:45,2024/4/26 12:00,PKX,PKX,XIY,XIY,4,17,5,117,720,120,98,15,113,32L
437493657,2024/4/26 0:00,MU,2153,2024/4/26 7:10,2024/4/26 7:13,2024/4/26 8:35,2024/4/26 8:13,2024/4/26 8:22,XNN,XNN,XIY,XIY,4,17,5,117,515,85,60,9,69,320
437420508,2024/4/26 0:00,MU,9946,2024/4/26 9:25,2024/4/26 9:28,2024/4/26 12:50,2024/4/26 12:52,2024/4/26 12:58,CGQ,CGQ,XIY,XIY,4,17,5,117,770,205,204,6,210,319
437132386,2024/4/26 0:00,MU,5223,2024/4/26 7:35,2024/4/26 7:41,2024/4/26 10:20,2024/4/26 9:59,2024/4/26 10:12,NGB,NGB,XIY,XIY,4,17,5,117,620,165,138,13,151,32L
437309588,2024/4/26 0:00,MU,2429,2024/4/26 7:05,2024/4/26 6:56,2024/4/26 8:50,2024/4/26 8:16,2024/4/26 8:28,TNA,TNA,XIY,XIY,4,17,5,117,530,105,80,12,92,32L
437211724,2024/4/26 0:00,MU,2398,2024/4/26 15:50,2024/4/26 16:28,2024/4/26 18:20,2024/4/26 18:25,2024/4/26 18:41,HGH,HGH,XIY,XIY,4,17,5,117,1100,150,117,16,133,325
437443098,2024/4/26 0:00,MU,2955,2024/4/26 7:20,2024/4/26 7:47,2024/4/26 9:35,2024/4/26 9:39,2024/4/26 9:55,WUX,WUX,XIY,XIY,4,17,5,117,575,135,112,16,128,320
437295346,2024/4/26 0:00,MU,2252,2024/4/26 7:45,2024/4/26 7:51,2024/4/26 10:55,2024/4/26 10:33,2024/4/26 10:49,URC,URC,XIY,XIY,4,17,5,117,655,190,162,16,178,325
437392973,2024/4/26 0:00,MU,6879,2024/4/26 8:35,2024/4/26 8:32,2024/4/26 9:50,2024/4/26 9:28,2024/4/26 9:43,LHW,LHW,XIY,XIY,4,17,5,117,590,75,56,15,71,32L
437386330,2024/4/26 0:00,MU,2102,2024/4/26 8:00,2024/4/26 8:10,2024/4/26 10:10,2024/4/26 9:53,2024/4/26 10:08,PKX,PKX,XIY,XIY,4,17,5,117,610,130,103,15,118,320
437533003,2024/4/26 0:00,MU,2461,2024/4/26 7:50,2024/4/26 8:14,2024/4/26 9:30,2024/4/26 9:47,2024/4/26 9:55,WUH,WUH,XIY,XIY,4,17,5,117,570,100,93,8,101,73L
437580695,2024/4/26 0:00,MU,2274,2024/4/26 23:30,2024/4/27 0:09,2024/4/27 1:05,2024/4/27 1:19,2024/4/27 1:31,BAV,BAV,XIY,XIY,4,17,6,118,65,95,70,12,82,32L
437545286,2024/4/26 0:00,MU,9990,2024/4/26 9:00,2024/4/26 8:55,2024/4/26 10:25,2024/4/26 10:08,2024/4/26 10:18,DSN,DSN,XIY,XIY,4,17,5,117,625,85,73,10,83,319
437485746,2024/4/26 0:00,MU,2983,2024/4/26 20:20,2024/4/26 20:46,2024/4/26 22:30,2024/4/26 22:28,2024/4/26 22:34,CZX,CZX,XIY,XIY,4,17,5,117,1350,130,102,6,108,320
437449173,2024/4/26 0:00,MU,2342,2024/4/26 9:00,2024/4/26 9:04,2024/4/26 11:40,2024/4/26 11:25,2024/4/26 11:31,ZUH,ZUH,XIY,XIY,4,17,5,117,700,160,141,6,147,320
437067710,2024/4/26 0:00,MU,2440,2024/4/26 11:20,2024/4/26 11:14,2024/4/26 14:20,2024/4/26 13:51,2024/4/26 14:05,LXA,LXA,XIY,XIY,4,17,5,117,860,180,157,14,171,319
437060872,2024/4/26 0:00,MU,2971,2024/4/26 7:00,2024/4/26 7:03,2024/4/26 9:15,2024/4/26 8:49,2024/4/26 9:11,CZX,CZX,XIY,XIY,4,17,5,117,555,135,106,22,128,319
437232084,2024/4/26 0:00,MU,2104,2024/4/26 9:00,2024/4/26 9:13,2024/4/26 11:05,2024/4/26 10:52,2024/4/26 11:11,PKX,PKX,XIY,XIY,4,17,5,117,665,125,99,19,118,320
437367697,2024/4/26 0:00,MU,2225,2024/4/26 9:25,2024/4/26 9:32,2024/4/26 11:45,2024/4/26 11:40,2024/4/26 11:48,SHA,SHA,XIY,XIY,4,17,5,117,705,140,128,8,136,33L
437543768,2024/4/26 0:00,MU,2162,2024/4/26 17:25,2024/4/26 17:37,2024/4/26 19:55,2024/4/26 19:42,2024/4/26 19:58,SHA,SHA,XIY,XIY,4,17,5,117,1195,150,125,16,141,32L
437550817,2024/4/26 0:00,MU,2146,2024/4/26 9:25,2024/4/26 9:32,2024/4/26 10:50,2024/4/26 10:38,2024/4/26 10:53,XNN,XNN,XIY,XIY,4,17,5,117,650,85,66,15,81,319
437079006,2024/4/26 0:00,MU,2413,2024/4/26 7:15,2024/4/26 7:34,2024/4/26 9:25,2024/4/26 9:25,2024/4/26 9:37,TAO,TAO,XIY,XIY,4,17,5,117,565,130,111,12,123,325
437465954,2024/4/26 0:00,MU,2424,2024/4/26 9:15,2024/4/26 9:57,2024/4/26 11:30,2024/4/26 11:54,2024/4/26 12:01,WHA,WHA,XIY,XIY,4,17,5,117,690,135,117,7,124,319
437212777,2024/4/26 0:00,MU,2384,2024/4/26 20:35,2024/4/26 21:11,2024/4/26 22:25,2024/4/26 22:41,2024/4/26 22:46,CSX,CSX,XIY,XIY,4,17,5,117,1345,110,90,5,95,320
437392239,2024/4/26 0:00,MU,9924,2024/4/26 22:50,2024/4/26 23:11,2024/4/27 1:15,2024/4/27 1:09,2024/4/27 1:13,YNT,YNT,XIY,XIY,4,17,6,118,75,145,118,4,122,32L
436965381,2024/4/26 0:00,MU,6510,2024/4/26 9:50,2024/4/26 10:06,2024/4/26 12:25,2024/4/26 12:07,2024/4/26 12:19,YIW,YIW,XIY,XIY,4,17,5,117,745,155,121,12,133,32L
437444567,2024/4/26 0:00,MU,6955,2024/4/26 6:50,2024/4/26 10:03,2024/4/26 9:10,2024/4/26 12:16,2024/4/26 12:22,CAN,CAN,XIY,XIY,4,17,5,117,550,140,133,6,139,73L
437576020,2024/4/26 0:00,MU,2781,2024/4/26 11:30,2024/4/26 12:09,2024/4/26 13:55,2024/4/26 14:06,2024/4/26 14:20,WUX,WUX,XIY,XIY,4,17,5,117,835,145,117,14,131,320
436974661,2024/4/26 0:00,MU,2292,2024/4/26 11:55,2024/4/26 12:27,2024/4/26 14:25,2024/4/26 14:24,2024/4/26 14:39,HGH,HGH,XIY,XIY,4,17,5,117,865,150,117,15,132,325
437430485,2024/4/26 0:00,MU,6160,2024/4/26 18:35,2024/4/26 19:01,2024/4/26 20:55,2024/4/26 21:35,2024/4/26 21:40,SZX,SZX,XIY,XIY,4,17,5,117,1255,140,154,5,159,32L
436965384,2024/4/26 0:00,MU,2260,2024/4/26 19:20,2024/4/26 19:51,2024/4/26 21:25,2024/4/26 21:38,2024/4/26 21:43,JGN,JGN,XIY,XIY,4,17,5,117,1285,125,107,5,112,32L
437168413,2024/4/26 0:00,MU,9801,2024/4/26 21:30,2024/4/26 21:44,2024/4/27 0:10,2024/4/26 23:51,2024/4/26 23:55,PVG,PVG,XIY,XIY,4,17,6,118,10,160,127,4,131,319
437007364,2024/4/26 0:00,MU,2767,2024/4/26 19:25,2024/4/26 20:22,2024/4/26 21:35,2024/4/26 21:59,2024/4/26 22:05,NKG,NKG,XIY,XIY,4,17,5,117,1295,130,97,6,103,319
437547695,2024/4/26 0:00,MU,2224,2024/4/26 19:45,2024/4/26 20:09,2024/4/26 22:20,2024/4/26 22:04,2024/4/26 22:10,HGH,HGH,XIY,XIY,4,17,5,117,1340,155,115,6,121,32L
436962197,2024/4/26 0:00,MU,9962,2024/4/26 22:30,2024/4/26 22:33,2024/4/27 1:25,2024/4/27 0:39,2024/4/27 0:45,HYN,HYN,XIY,XIY,4,17,6,118,85,175,126,6,132,32L
437258377,2024/4/26 0:00,MU,2376,2024/4/26 22:35,2024/4/26 22:49,2024/4/27 0:40,2024/4/27 0:43,2024/4/27 0:56,GOQ,GOQ,XIY,XIY,4,17,6,118,40,125,114,13,127,319
437133505,2024/4/26 0:00,MU,2140,2024/4/26 19:35,2024/4/26 19:42,2024/4/26 22:40,2024/4/26 22:34,2024/4/26 22:49,SYX,SYX,XIY,XIY,4,17,5,117,1360,185,172,15,187,325
437144872,2024/4/26 0:00,MU,9994,2024/4/26 19:45,2024/4/26 19:38,2024/4/26 23:25,2024/4/26 22:43,2024/4/26 23:01,KCA,KCA,XIY,XIY,4,17,5,117,1405,220,185,18,203,319
437057724,2024/4/26 0:00,MU,2268,2024/4/26 21:35,2024/4/26 22:15,2024/4/26 23:00,2024/4/26 23:20,2024/4/26 23:33,CKG,CKG,XIY,XIY,4,17,5,117,1380,85,65,13,78,321
437542377,2024/4/26 0:00,MU,2432,2024/4/26 22:45,2024/4/26 23:35,2024/4/27 0:15,2024/4/27 0:45,2024/4/27 0:52,DYG,DYG,XIY,XIY,4,17,6,118,15,90,70,7,77,32L
437294535,2024/4/26 0:00,MU,2362,2024/4/26 21:40,2024/4/26 21:43,2024/4/26 23:50,2024/4/26 23:33,2024/4/26 23:39,KMG,KMG,XIY,XIY,4,17,5,117,1430,130,110,6,116,320
436965327,2024/4/26 0:00,MU,2350,2024/4/26 22:40,2024/4/26 22:49,2024/4/27 0:10,2024/4/26 23:56,2024/4/27 0:10,XNN,XNN,XIY,XIY,4,17,6,118,10,90,67,14,81,320
437241363,2024/4/26 0:00,MU,5562,2024/4/26 22:55,2024/4/26 23:22,2024/4/27 1:05,2024/4/27 0:58,2024/4/27 1:05,LYG,LYG,XIY,XIY,4,17,6,118,65,130,96,7,103,32L
437538857,2024/4/27 0:00,MU,2388,2024/4/27 10:45,2024/4/27 10:57,2024/4/27 12:55,2024/4/27 12:31,2024/4/27 12:45,NKG,NKG,XIY,XIY,4,17,6,118,775,130,94,14,108,32L
436984023,2024/4/27 0:00,MU,9801,2024/4/27 21:30,2024/4/27 21:50,2024/4/28 0:10,2024/4/27 23:46,2024/4/27 23:51,PVG,PVG,XIY,XIY,4,17,0,119,10,160,116,5,121,325
437512535,2024/4/27 0:00,MU,9914,2024/4/27 11:05,2024/4/27 11:11,2024/4/27 12:45,2024/4/27 12:36,2024/4/27 12:48,HFE,HFE,XIY,XIY,4,17,6,118,765,100,85,12,97,32L
436961431,2024/4/27 0:00,MU,5277,2024/4/27 13:45,2024/4/27 13:47,2024/4/27 16:20,2024/4/27 15:56,2024/4/27 16:02,NGB,NGB,XIY,XIY,4,17,6,118,980,155,129,6,135,32L
437360455,2024/4/27 0:00,MU,2204,2024/4/27 20:55,2024/4/27 23:47,2024/4/28 1:10,2024/4/28 3:26,2024/4/28 3:31,KHG,KHG,XIY,XIY,4,17,0,119,70,255,219,5,224,32L
437312140,2024/4/27 0:00,MU,2274,2024/4/27 23:30,2024/4/28 0:21,2024/4/28 1:05,2024/4/28 1:28,2024/4/28 1:39,BAV,BAV,XIY,XIY,4,17,0,119,65,95,67,11,78,32L
437229136,2024/4/27 0:00,MU,2112,2024/4/27 14:00,2024/4/27 14:24,2024/4/27 16:15,2024/4/27 15:59,2024/4/27 16:05,PKX,PKX,XIY,XIY,4,17,6,118,975,135,95,6,101,325
437038625,2024/4/27 0:00,MU,2160,2024/4/27 15:45,2024/4/27 15:57,2024/4/27 18:15,2024/4/27 17:55,2024/4/27 18:01,SHA,SHA,XIY,XIY,4,17,6,118,1095,150,118,6,124,919
437581894,2024/4/27 0:00,MU,9990,2024/4/27 9:00,2024/4/27 9:07,2024/4/27 10:25,2024/4/27 10:11,2024/4/27 10:26,DSN,DSN,XIY,XIY,4,17,6,118,625,85,64,15,79,319
437092361,2024/4/27 0:00,MU,2236,2024/4/27 23:00,2024/4/27 23:16,2024/4/28 0:45,2024/4/28 0:53,2024/4/28 1:00,KHN,KHN,XIY,XIY,4,17,0,119,45,105,97,7,104,320
437421846,2024/4/27 0:00,MU,5723,2024/4/27 13:40,2024/4/27 13:53,2024/4/27 15:55,2024/4/27 15:41,2024/4/27 15:55,KMG,KMG,XIY,XIY,4,17,6,118,955,135,108,14,122,73L
437401944,2024/4/27 0:00,MU,2398,2024/4/27 16:05,2024/4/27 16:39,2024/4/27 18:20,2024/4/27 18:36,2024/4/27 18:50,HGH,HGH,XIY,XIY,4,17,6,118,1100,135,117,14,131,325
437000265,2024/4/27 0:00,MU,2170,2024/4/27 20:30,2024/4/27 20:44,2024/4/27 22:55,2024/4/27 22:39,2024/4/27 22:48,SHA,SHA,XIY,XIY,4,17,6,118,1375,145,115,9,124,325
437532922,2024/4/27 0:00,MU,2122,2024/4/27 22:20,2024/4/27 22:31,2024/4/28 0:20,2024/4/27 23:56,2024/4/28 0:09,PKX,PKX,XIY,XIY,4,17,0,119,20,120,85,13,98,32L
437556868,2024/4/27 0:00,MU,2165,2024/4/27 13:00,2024/4/27 13:07,2024/4/27 15:00,2024/4/27 14:50,2024/4/27 15:02,JGN,JGN,XIY,XIY,4,17,6,118,900,120,103,12,115,32L
437154299,2024/4/27 0:00,MU,2316,2024/4/27 22:00,2024/4/27 22:08,2024/4/28 0:45,2024/4/28 0:20,2024/4/28 0:31,FOC,FOC,XIY,XIY,4,17,0,119,45,165,132,11,143,32L
437555163,2024/4/27 0:00,MU,2380,2024/4/27 22:00,2024/4/27 22:14,2024/4/28 0:25,2024/4/28 0:05,2024/4/28 0:13,HGH,HGH,XIY,XIY,4,17,0,119,25,145,111,8,119,32L
437470178,2024/4/27 0:00,MU,6924,2024/4/27 12:15,2024/4/27 12:20,2024/4/27 14:20,2024/4/27 14:13,2024/4/27 14:25,TSN,TSN,XIY,XIY,4,17,6,118,860,125,113,12,125,32L
437000967,2024/4/27 0:00,MU,2302,2024/4/27 13:30,2024/4/27 13:51,2024/4/27 16:05,2024/4/27 15:53,2024/4/27 16:01,CAN,CAN,XIY,XIY,4,17,6,118,965,155,122,8,130,32L
437487581,2024/4/27 0:00,MU,2212,2024/4/27 14:25,2024/4/27 14:28,2024/4/27 18:05,2024/4/27 17:49,2024/4/27 17:56,HRB,HRB,XIY,XIY,4,17,6,118,1085,220,201,7,208,32L
437416164,2024/4/27 0:00,MU,2290,2024/4/27 22:00,2024/4/27 22:29,2024/4/28 0:45,2024/4/28 0:50,2024/4/28 0:54,WNZ,WNZ,XIY,XIY,4,17,0,119,45,165,141,4,145,32L
437364954,2024/4/27 0:00,MU,2138,2024/4/27 16:00,2024/4/27 16:11,2024/4/27 18:40,2024/4/27 18:16,2024/4/27 18:30,FOC,FOC,XIY,XIY,4,17,6,118,1120,160,125,14,139,319
437540638,2024/4/27 0:00,MU,2366,2024/4/27 22:20,2024/4/27 22:22,2024/4/27 23:35,2024/4/27 23:28,2024/4/27 23:40,DSN,DSN,XIY,XIY,4,17,6,118,1415,75,66,12,78,319
437229548,2024/4/27 0:00,MU,6830,2024/4/27 15:20,2024/4/27 15:24,2024/4/27 19:15,2024/4/27 18:29,2024/4/27 18:35,BPL,BPL,XIY,XIY,4,17,6,118,1155,235,185,6,191,319
437419436,2024/4/27 0:00,MU,9872,2024/4/27 19:30,2024/4/27 19:33,2024/4/27 23:25,2024/4/27 23:07,2024/4/27 23:17,QSZ,QSZ,XIY,XIY,4,17,6,118,1405,235,214,10,224,319
437321943,2024/4/27 0:00,MU,2254,2024/4/27 22:40,2024/4/27 22:32,2024/4/28 1:15,2024/4/28 0:44,2024/4/28 0:49,WEH,WEH,XIY,XIY,4,17,0,119,75,155,132,5,137,319
437095518,2024/4/27 0:00,MU,2114,2024/4/27 16:00,2024/4/27 16:09,2024/4/27 18:10,2024/4/27 17:43,2024/4/27 17:56,PKX,PKX,XIY,XIY,4,17,6,118,1090,130,94,13,107,319
437375565,2024/4/27 0:00,MU,2356,2024/4/27 15:40,2024/4/27 15:49,2024/4/27 19:10,2024/4/27 18:41,2024/4/27 18:57,KRL,KRL,XIY,XIY,4,17,6,118,1150,210,172,16,188,319
437417176,2024/4/27 0:00,MU,9962,2024/4/27 22:30,2024/4/27 22:28,2024/4/28 1:25,2024/4/28 0:57,2024/4/28 1:03,HYN,HYN,XIY,XIY,4,17,0,119,85,175,149,6,155,319
437390560,2024/4/27 0:00,MU,2159,2024/4/27 12:00,2024/4/27 12:02,2024/4/27 12:55,2024/4/27 12:38,2024/4/27 12:50,ENY,ENY,XIY,XIY,4,17,6,118,775,55,36,12,48,319
436993300,2024/4/27 0:00,MU,2298,2024/4/27 16:45,2024/4/27 17:22,2024/4/27 19:10,2024/4/27 19:30,2024/4/27 19:45,DLC,DLC,XIY,XIY,4,17,6,118,1150,145,128,15,143,32L
437055785,2024/4/27 0:00,MU,2202,2024/4/27 17:45,2024/4/27 19:01,2024/4/27 20:00,2024/4/27 20:52,2024/4/27 20:59,TAO,TAO,XIY,XIY,4,17,6,118,1200,135,111,7,118,320
436983267,2024/4/27 0:00,MU,2128,2024/4/27 23:25,2024/4/28 0:03,2024/4/28 1:30,2024/4/28 1:49,2024/4/28 1:54,DNH,DNH,XIY,XIY,4,17,0,119,90,125,106,5,111,32L
437478043,2024/4/27 0:00,MU,2336,2024/4/27 15:30,2024/4/27 15:38,2024/4/27 18:30,2024/4/27 18:18,2024/4/27 18:31,LXA,LXA,XIY,XIY,4,17,6,118,1110,180,160,13,173,319
437534794,2024/4/27 0:00,MU,2376,2024/4/27 22:35,2024/4/27 22:28,2024/4/28 0:40,2024/4/28 0:15,2024/4/28 0:28,GOQ,GOQ,XIY,XIY,4,17,0,119,40,125,107,13,120,319
437433539,2024/4/27 0:00,MU,2432,2024/4/27 22:45,2024/4/27 23:25,2024/4/28 0:15,2024/4/28 0:45,2024/4/28 0:57,DYG,DYG,XIY,XIY,4,17,0,119,15,90,80,12,92,32L
437045495,2024/4/27 0:00,MU,2142,2024/4/27 15:20,2024/4/27 15:28,2024/4/27 18:25,2024/4/27 18:39,2024/4/27 18:51,CGQ,CGQ,XIY,XIY,4,17,6,118,1105,185,191,12,203,325
437214622,2024/4/27 0:00,MU,2266,2024/4/27 18:55,2024/4/27 19:16,2024/4/27 20:40,2024/4/27 21:02,2024/4/27 21:08,CSX,CSX,XIY,XIY,4,17,6,118,1240,105,106,6,112,325
437058718,2024/4/27 0:00,MU,9946,2024/4/27 9:25,2024/4/27 9:37,2024/4/27 12:50,2024/4/27 12:52,2024/4/27 13:12,CGQ,CGQ,XIY,XIY,4,17,6,118,770,205,195,20,215,319
437076585,2024/4/27 0:00,MU,706,2024/4/27 3:00,2024/4/27 3:26,2024/4/27 11:15,2024/4/27 9:55,2024/4/27 10:02,DXB,DXB,XIY,XIY,4,17,6,118,675,495,389,7,396,33H
437048777,2024/4/27 0:00,MU,2224,2024/4/27 19:45,2024/4/27 20:33,2024/4/27 22:20,2024/4/27 22:26,2024/4/27 22:31,HGH,HGH,XIY,XIY,4,17,6,118,1340,155,113,5,118,325
437062098,2024/4/27 0:00,MU,2393,2024/4/27 13:30,2024/4/27 13:36,2024/4/27 16:05,2024/4/27 15:44,2024/4/27 16:00,NGB,NGB,XIY,XIY,4,17,6,118,965,155,128,16,144,320
437080651,2024/4/27 0:00,MU,2082,2024/4/27 1:05,2024/4/27 1:03,2024/4/27 6:20,2024/4/27 5:11,2024/4/27 5:23,HKT,HKT,XIY,XIY,4,17,6,118,380,315,248,12,260,32L
437401441,2024/4/27 0:00,MU,2781,2024/4/27 11:30,2024/4/27 11:32,2024/4/27 13:55,2024/4/27 13:15,2024/4/27 13:28,WUX,WUX,XIY,XIY,4,17,6,118,835,145,103,13,116,320
437456256,2024/4/27 0:00,MU,2146,2024/4/27 9:25,2024/4/27 9:35,2024/4/27 10:50,2024/4/27 10:46,2024/4/27 10:58,XNN,XNN,XIY,XIY,4,17,6,118,650,85,71,12,83,320
437411193,2024/4/27 0:00,MU,2300,2024/4/27 21:45,2024/4/27 21:54,2024/4/28 1:10,2024/4/28 0:38,2024/4/28 0:51,URC,URC,XIY,XIY,4,17,0,119,70,205,164,13,177,325
437157480,2024/4/27 0:00,MU,2362,2024/4/27 21:40,2024/4/27 22:10,2024/4/27 23:50,2024/4/27 23:58,2024/4/28 0:04,KMG,KMG,XIY,XIY,4,17,6,118,1430,130,108,6,114,320
437258199,2024/4/27 0:00,MU,2104,2024/4/27 9:00,2024/4/27 9:13,2024/4/27 11:05,2024/4/27 10:49,2024/4/27 11:02,PKX,PKX,XIY,XIY,4,17,6,118,665,125,96,13,109,320
437512592,2024/4/27 0:00,MU,2156,2024/4/27 13:20,2024/4/27 13:37,2024/4/27 15:55,2024/4/27 15:33,2024/4/27 15:44,SHA,SHA,XIY,XIY,4,17,6,118,955,155,116,11,127,325
437580784,2024/4/27 0:00,MU,9858,2024/4/27 10:35,2024/4/27 10:26,2024/4/27 12:25,2024/4/27 11:45,2024/4/27 12:02,WMT,WMT,XIY,XIY,4,17,6,118,745,110,79,17,96,319
437527175,2024/4/27 0:00,MU,2288,2024/4/27 9:30,2024/4/27 9:29,2024/4/27 10:50,2024/4/27 10:21,2024/4/27 10:35,UYN,UYN,XIY,XIY,4,17,6,118,650,80,52,14,66,320
437232921,2024/4/27 0:00,MU,2126,2024/4/27 9:20,2024/4/27 9:23,2024/4/27 10:55,2024/4/27 10:45,2024/4/27 10:57,WUH,WUH,XIY,XIY,4,17,6,118,655,95,82,12,94,32L
437308274,2024/4/27 0:00,MU,2971,2024/4/27 7:00,2024/4/27 7:05,2024/4/27 9:15,2024/4/27 8:43,2024/4/27 8:58,CZX,CZX,XIY,XIY,4,17,6,118,555,135,98,15,113,319
437533894,2024/4/27 0:00,MU,9932,2024/4/27 7:20,2024/4/27 7:16,2024/4/27 11:30,2024/4/27 10:57,2024/4/27 11:01,KHG,KHG,XIY,XIY,4,17,6,118,690,250,221,4,225,319
437066851,2024/4/27 0:00,MU,2955,2024/4/27 7:20,2024/4/27 7:17,2024/4/27 9:35,2024/4/27 9:06,2024/4/27 9:19,WUX,WUX,XIY,XIY,4,17,6,118,575,135,109,13,122,320
